timestamp,token_address,token_symbol,profit_percent,buy_pool,sell_pool,buy_price,sell_price,liquidity_usd,volume_24h
2025-06-27 00:24:58,j1MueUJvnJwRCKzgEQdJjSibhV5oy1uoLZDNsZ3time,raj,5.25,meteora,meteora,0.014090,0.014970,9101,12911,1610,1429
2025-06-27 00:26:48,DFVeSFxNohR5CVuReaXSz6rGuJ62LsKhxFpWsDbbjups,VIBE,13.26,meteora,meteora,0.000231,0.000264,22977,112723,1588,209190
2025-06-27 00:28:52,PAWSEvC8zsXJVgBcVB3QRKfwd4P9FS6vbB963HsUEP6,PAWSE,3.29,meteora,vertigo,0.000046,0.000048,15558,1648735,249820,284409
2025-06-27 00:31:11,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,5.35,pumpswap,raydium,0.000006,0.000007,143445,17922,396471,9756
2025-06-27 00:32:06,7tPPYTBKrFLKKnoCwijrsfjAYadyp7GpAmSPUbVwbonk,Petunia,2.19,meteora,raydium,0.000002,0.000002,6060,109676,1122,185064
2025-06-27 00:32:12,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,TROLL,2.81,meteora,meteora,0.000093,0.000097,134497,61246,30598,357043
2025-06-27 00:33:39,HtrmuNs4nESVg5i8gHyufDpGN5HHKqPmFfbQV9yupump,lolcoin,3.70,meteora,pumpswap,0.000011,0.000011,45258,173365,41972,1916326
2025-06-27 00:33:50,97PVGU2DzFqsAWaYU17ZBqGvQFmkqtdMywYBNPAfy8vy,STARTUP,2.02,orca,meteora,0.000071,0.000074,43441,662798,53693,249720
2025-06-27 00:35:36,23FH7fk4aLajVppQzr5BALeZh9fpnW8jkQevqRcgpump,GROK420,2.21,meteora,pumpswap,0.000003,0.000003,16551,93547,155726,2516677
2025-06-27 00:37:30,GdZ9rwHyKcriLdbSzhtEFLe5MLs7Vk6AY1aE5ei7nsmP,AVO,2.39,orca,meteora,0.000004,0.000004,10523,211056,21521,54774
2025-06-27 00:38:33,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,84.16,meteora,raydium,0.000017,0.000032,15749,39456,42830,2121
2025-06-27 00:40:33,YN4U8xySzuyARUMTNCpMgkkek7nnh2VAkUMdMygpump,ACID,7.79,pumpswap,meteora,0.000019,0.000020,184563,11225,2617251,1493
2025-06-27 00:43:19,6MQpbiTC2YcogidTmKqMLK82qvE9z5QEm7EP3AEDpump,MASK,2.22,pumpswap,meteora,0.000077,0.000080,603911,44725,1352434,3790
2025-06-27 00:45:27,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,Salary,2.05,meteora,pumpswap,0.000035,0.000036,34876,267585,30402,2438824
2025-06-27 00:46:09,ENfpbQUM5xAnNP8ecyEQGFJ6KwbuPjMwv7ZjR29cDuAb,GOONC,2.50,meteora,meteora,0.000012,0.000012,281455,54865,85092,45522
2025-06-27 00:47:51,4MeqZ8v3XbNVVX6B69XxXaymoTX6DbK8iZgaGngCbonk,lola,2.05,meteora,raydium,0.000004,0.000004,6431,105562,1459,71113
2025-06-27 00:50:58,3BWA5RBXyPXuMGZmVL8Snefu573FMJNGpsVi79baiBLV,PM,3.51,meteora,meteora,0.000001,0.000001,8207,109316,1109,29973
2025-06-27 00:51:17,ZEXy1pqteRu3n13kdyh4LwPQknkFk3GzmMYMuNadWPo,ZEX,6.29,meteora,meteora,0.001111,0.001192,10981,34602,1450,5141
2025-06-27 00:51:55,CyXBDcVQuHyEDbG661Jf3iHqxyd9wNHhE2SiQdNrBAGS,PUBLIC,2.00,meteora,meteora,0.000003,0.000003,5179,84866,6412,41030
2025-06-27 00:52:21,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,USELESS,95.22,orca,meteora,0.000500,0.000981,557587,107007,2881891,5727
2025-06-27 00:54:40,CfVs3waH2Z9TM397qSkaipTDhA9wWgtt8UchZKfwkYiu,KNET,2.88,orca,meteora,0.000051,0.000053,30981,507250,9677,264690
2025-06-27 00:54:49,DiZZY2UQ2HSVsFDF6jADc6YYATiTfnQFw4Be1udRZmaY,DIZZY,6.35,meteora,meteora,0.000035,0.000038,56448,47059,34674,5003
2025-06-27 00:58:20,j1MueUJvnJwRCKzgEQdJjSibhV5oy1uoLZDNsZ3time,raj,5.25,meteora,meteora,0.014090,0.014970,9101,12911,1610,1429
2025-06-27 01:00:03,JCBKQBPvnjr7emdQGCNM8wtE8AZjyvJgh7JMvkfYxypm,FLIPR,2.49,meteora,meteora,0.000022,0.000023,21023,330982,110181,1637609
2025-06-27 01:02:18,PAWSEvC8zsXJVgBcVB3QRKfwd4P9FS6vbB963HsUEP6,PAWSE,3.38,meteora,vertigo,0.000046,0.000048,15558,1637047,249820,284135
2025-06-27 01:04:36,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,7.05,pumpswap,raydium,0.000006,0.000007,141054,17922,341267,8585
2025-06-27 01:05:28,6FtbGaqgZzti1TxJksBV4PSya5of9VqA9vJNDxPwbonk,gib,3.09,raydium,meteora,0.000009,0.000009,182839,37062,520614,45794
2025-06-27 01:11:52,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,59.83,pumpswap,raydium,0.000020,0.000032,255518,39456,464994,2121
2025-06-27 01:13:38,FfoqzbWHM2U3cuTWtJvPBfVSyYHFsaUVyLHriVBHwYN,Mortgage,3.12,meteora,pumpswap,0.000002,0.000002,5127,58819,139871,1911805
2025-06-27 01:13:43,YN4U8xySzuyARUMTNCpMgkkek7nnh2VAkUMdMygpump,ACID,8.79,meteora,meteora,0.000018,0.000020,23233,11225,278308,1493
2025-06-27 01:16:00,J27UYHX5oeaG1YbUGQc8BmJySXDjNWChdGB2Pi2TMDAq,PCULE,2.16,meteora,meteora,0.000041,0.000042,28902,994609,15102,231815
2025-06-27 01:16:15,6MQpbiTC2YcogidTmKqMLK82qvE9z5QEm7EP3AEDpump,MASK,4.74,meteora,meteora,0.000074,0.000078,44017,359858,3988,185617
2025-06-27 01:18:24,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,Salary,7.49,meteora,meteora,0.000035,0.000038,35054,13669,30402,29094
2025-06-27 01:20:49,9VY2rDbtsBmTsBxoRF8hWSEUKGqnoQoe9V6W3JnjNgfm,JTVO,2.40,meteora,meteora,0.000005,0.000005,207863,13412,102492,8569
2025-06-27 01:22:07,5mjbjHRb327yvcWUc5WPywhCbYi32pqUqxPUCtpipBLV,RUNNIT,5.05,meteora,meteora,0.000007,0.000007,5294,226192,1847,170924
2025-06-27 01:22:35,4zDvBs8TYrp1Srdh7zWAj6BTUqiHPArEDbrPCK39vBLV,WOM,2.44,meteora,meteora,0.000003,0.000003,146180,5039,200673,10779
2025-06-27 01:23:48,3BWA5RBXyPXuMGZmVL8Snefu573FMJNGpsVi79baiBLV,PM,3.51,meteora,meteora,0.000001,0.000001,8207,109316,1109,29251
2025-06-27 01:24:08,ZEXy1pqteRu3n13kdyh4LwPQknkFk3GzmMYMuNadWPo,ZEX,5.43,meteora,meteora,0.001120,0.001192,10832,34602,1467,5141
2025-06-27 01:24:42,CyXBDcVQuHyEDbG661Jf3iHqxyd9wNHhE2SiQdNrBAGS,PUBLIC,2.53,meteora,meteora,0.000003,0.000003,82461,5179,39893,6412
2025-06-27 01:27:09,CfVs3waH2Z9TM397qSkaipTDhA9wWgtt8UchZKfwkYiu,KNET,2.61,meteora,meteora,0.000052,0.000053,16003,505927,1378,225571
2025-06-27 01:27:19,DiZZY2UQ2HSVsFDF6jADc6YYATiTfnQFw4Be1udRZmaY,DIZZY,3.60,vertigo,meteora,0.000036,0.000038,289028,47059,133165,5003
2025-06-27 01:30:34,3HeUeL8ru8DFfRRQGnE11vGrDdNUzqVwBW8hyYHBbonk,NYLA,3.13,raydium,meteora,0.000021,0.000022,240572,75152,307472,34852
2025-06-27 01:30:46,j1MueUJvnJwRCKzgEQdJjSibhV5oy1uoLZDNsZ3time,raj,5.25,meteora,meteora,0.014090,0.014970,9101,12911,1610,1429
2025-06-27 01:35:56,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,IKUN,5.06,meteora,raydium,0.000019,0.000021,7456,360125,2239,659525
2025-06-27 01:37:03,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,9.65,pumpswap,raydium,0.000006,0.000007,140770,17922,324380,8585
2025-06-27 01:42:52,fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C,DUPE,3.14,orca,meteora,0.000142,0.000148,35453,42811,5931,4320
2025-06-27 01:44:16,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,66.84,meteora,raydium,0.000019,0.000032,16259,39456,42817,2121
2025-06-27 01:46:00,YN4U8xySzuyARUMTNCpMgkkek7nnh2VAkUMdMygpump,ACID,3.48,meteora,meteora,0.000019,0.000020,23837,11225,275511,1493
2025-06-27 01:48:00,GvRf47WPg9uaYcyXEs5UxHL2D39P7yTByBDrQcyMk5wg,ZEUZ,3.49,orca,meteora,0.000007,0.000007,11225,10615,26863,2243
2025-06-27 01:48:27,J27UYHX5oeaG1YbUGQc8BmJySXDjNWChdGB2Pi2TMDAq,PCULE,2.16,meteora,meteora,0.000041,0.000042,28902,994609,13741,218293
2025-06-27 01:48:44,6MQpbiTC2YcogidTmKqMLK82qvE9z5QEm7EP3AEDpump,MASK,2.08,meteora,meteora,0.000076,0.000078,5545,359858,1120,182621
2025-06-27 01:50:33,1zJX5gRnjLgmTpq5sVwkq69mNDQkCemqoasyjaPW6jm,KLED,2.45,meteora,meteora,0.000099,0.000102,350352,680172,160147,229324
2025-06-27 01:51:01,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,Salary,10.43,meteora,meteora,0.000035,0.000039,35054,13909,29918,28859
2025-06-27 01:51:34,FkqvTmDNgxgcdS7fPbZoQhPVuaYJPwSsP8mm4p7oNgf6,DTR,2.82,meteora,meteora,0.000008,0.000009,15104,274651,3833,114417
2025-06-27 01:54:10,FP2XnGpqP5opNZujB6KPpXYWSAwq7BbTUVUnRij1bonk,CryBB,2.43,meteora,meteora,0.000054,0.000056,64697,9151,58479,8613
2025-06-27 01:54:46,5mjbjHRb327yvcWUc5WPywhCbYi32pqUqxPUCtpipBLV,RUNNIT,7.51,meteora,meteora,0.000007,0.000007,5294,228903,1847,172292
2025-06-27 01:56:47,ZEXy1pqteRu3n13kdyh4LwPQknkFk3GzmMYMuNadWPo,ZEX,5.43,meteora,meteora,0.001120,0.001192,10963,34602,1467,5141
2025-06-27 01:57:24,CyXBDcVQuHyEDbG661Jf3iHqxyd9wNHhE2SiQdNrBAGS,PUBLIC,2.53,meteora,meteora,0.000003,0.000003,82461,5179,15160,4985
2025-06-27 01:57:52,Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,USELESS,3.61,orca,meteora,0.000965,0.001010,673317,129723,2863697,16436
2025-06-27 01:59:21,JBahfY5TSFaBooJ5N186Zd9JNvVgm9iHRJSUFT5KqNxA,RICO,2.43,meteora,pumpswap,0.000003,0.000004,9761,121248,3263,171772
2025-06-27 02:00:04,DiZZY2UQ2HSVsFDF6jADc6YYATiTfnQFw4Be1udRZmaY,DIZZY,3.60,vertigo,meteora,0.000036,0.000038,289268,47059,124808,4024
2025-06-27 02:03:00,3dk9CNre8tmv6bbNXd5F6dgkNnEzsyQ7sPhVT8kKpump,Fartcat,6.54,pumpswap,meteora,0.000007,0.000008,201302,28479,595914,49793
2025-06-27 02:03:21,j1MueUJvnJwRCKzgEQdJjSibhV5oy1uoLZDNsZ3time,raj,5.25,meteora,meteora,0.014090,0.014970,9101,12911,1610,1429
2025-06-27 02:03:49,CkADK7xbwyyU4TUs2ExUbJcASUqawVB7ZKSr1pexbonk,DEL,3.32,raydium,meteora,0.000009,0.000009,126821,9939,345083,7347
2025-06-27 02:07:23,PAWSEvC8zsXJVgBcVB3QRKfwd4P9FS6vbB963HsUEP6,PAWSE,2.13,meteora,vertigo,0.000046,0.000047,14306,1631894,266871,294654
2025-06-27 02:08:07,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,BASEDD,2.97,pumpswap,meteora,0.000020,0.000021,196785,11759,390742,3129
2025-06-27 02:08:43,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,IKUN,9.17,meteora,meteora,0.000019,0.000021,7456,24564,2239,1885
2025-06-27 02:09:47,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,10.35,pumpswap,raydium,0.000006,0.000007,140679,17922,314372,8585
2025-06-27 02:10:46,7tPPYTBKrFLKKnoCwijrsfjAYadyp7GpAmSPUbVwbonk,Petunia,4.55,raydium,meteora,0.000002,0.000002,107254,6074,171726,1126
2025-06-27 02:12:18,HtrmuNs4nESVg5i8gHyufDpGN5HHKqPmFfbQV9yupump,lolcoin,6.87,meteora,pumpswap,0.000011,0.000012,46702,180847,38337,1826695
2025-06-27 02:12:49,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,OSCAR,6.32,pumpswap,meteora,0.000003,0.000003,90935,5714,614730,7059
2025-06-27 02:15:36,fRfKGCriduzDwSudCwpL7ySCEiboNuryhZDVJtr1a1C,DUPE,3.14,meteora,meteora,0.000142,0.000148,718336,42811,67489,4320
2025-06-27 02:17:01,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,70.54,pumpswap,raydium,0.000019,0.000032,251276,39456,464948,2121
2025-06-27 02:18:59,YN4U8xySzuyARUMTNCpMgkkek7nnh2VAkUMdMygpump,ACID,3.75,pumpswap,meteora,0.000019,0.000020,189550,11225,2543035,1493
2025-06-27 02:20:51,GvRf47WPg9uaYcyXEs5UxHL2D39P7yTByBDrQcyMk5wg,ZEUZ,2.11,meteora,meteora,0.000007,0.000007,173937,10615,114323,2243
2025-06-27 02:21:20,J27UYHX5oeaG1YbUGQc8BmJySXDjNWChdGB2Pi2TMDAq,PCULE,3.47,meteora,meteora,0.000041,0.000043,28902,1009972,12088,209647
2025-06-27 02:21:36,6MQpbiTC2YcogidTmKqMLK82qvE9z5QEm7EP3AEDpump,MASK,3.63,meteora,meteora,0.000073,0.000077,5445,44579,1132,3965
2025-06-27 02:23:19,1zJX5gRnjLgmTpq5sVwkq69mNDQkCemqoasyjaPW6jm,KLED,2.03,meteora,meteora,0.000097,0.000100,15003,673979,3932,232121
2025-06-27 02:24:16,FkqvTmDNgxgcdS7fPbZoQhPVuaYJPwSsP8mm4p7oNgf6,DTR,2.82,meteora,meteora,0.000008,0.000009,15104,274651,3833,113203
2025-06-27 02:27:34,5mjbjHRb327yvcWUc5WPywhCbYi32pqUqxPUCtpipBLV,RUNNIT,8.23,meteora,meteora,0.000007,0.000007,5294,230451,1834,169585
2025-06-27 02:29:07,7Tx8qTXSakpfaSFjdztPGQ9n2uyT1eUkYz7gYxxopump,ASSDAQ,3.69,pumpswap,meteora,0.000011,0.000012,231489,6595,469937,2799
2025-06-27 02:29:13,3BWA5RBXyPXuMGZmVL8Snefu573FMJNGpsVi79baiBLV,PM,4.74,meteora,meteora,0.000001,0.000002,8947,115619,2618,59288
2025-06-27 02:29:32,ZEXy1pqteRu3n13kdyh4LwPQknkFk3GzmMYMuNadWPo,ZEX,4.58,meteora,meteora,0.001129,0.001192,11034,34602,1486,5141
2025-06-27 02:30:07,CyXBDcVQuHyEDbG661Jf3iHqxyd9wNHhE2SiQdNrBAGS,PUBLIC,2.56,meteora,meteora,0.000003,0.000003,83737,5179,12582,4822
2025-06-27 02:32:43,DiZZY2UQ2HSVsFDF6jADc6YYATiTfnQFw4Be1udRZmaY,DIZZY,3.60,vertigo,meteora,0.000036,0.000038,289268,47059,122971,3780
2025-06-27 02:36:01,j1MueUJvnJwRCKzgEQdJjSibhV5oy1uoLZDNsZ3time,raj,5.25,meteora,meteora,0.014090,0.014970,9101,12911,1610,1429
2025-06-27 02:38:55,4z7secBe41i5Svtotp4k2FsjMVV6xykEVnrD4kdFpump,Trenches,10.74,meteora,pumpswap,0.000009,0.000010,23526,184370,6858,129255
2025-06-27 02:41:15,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,IKUN,3.93,meteora,meteora,0.000019,0.000020,7456,24109,2239,1845
2025-06-27 02:42:23,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,7.80,pumpswap,raydium,0.000006,0.000007,143143,17922,317029,8585
2025-06-27 02:43:20,7tPPYTBKrFLKKnoCwijrsfjAYadyp7GpAmSPUbVwbonk,Petunia,3.75,raydium,meteora,0.000002,0.000002,108139,6074,166989,1126
2025-06-27 02:43:27,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,TROLL,2.82,meteora,pumpswap,0.000093,0.000097,134497,1024589,28713,1798045
2025-06-27 02:49:40,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,68.71,meteora,raydium,0.000019,0.000032,16354,38886,42770,2244
2025-06-27 02:50:52,xzo9Po31Z5UEFHL1LbnWcUKVSqjWAcXihZ3HaUmVqFx,xymint,4.21,meteora,meteora,0.000002,0.000002,57340,11239,359076,17719
2025-06-27 02:51:28,YN4U8xySzuyARUMTNCpMgkkek7nnh2VAkUMdMygpump,ACID,5.51,meteora,meteora,0.000019,0.000020,22316,11225,270556,1493
2025-06-27 02:53:47,J27UYHX5oeaG1YbUGQc8BmJySXDjNWChdGB2Pi2TMDAq,PCULE,2.30,meteora,meteora,0.000042,0.000043,997630,57929,192814,57369
2025-06-27 02:56:09,Dh5HntqEtqwTVsvNbFBATSnm7xKZSpiVzT4hWonfbonk,FRAT,2.36,meteora,raydium,0.000001,0.000001,8759,35284,1056,16752
2025-06-27 02:56:13,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,Salary,2.49,pumpswap,meteora,0.000039,0.000041,284045,37982,2375998,29680
2025-06-27 02:56:46,FkqvTmDNgxgcdS7fPbZoQhPVuaYJPwSsP8mm4p7oNgf6,DTR,2.28,meteora,meteora,0.000008,0.000009,272874,17912,109554,31938
2025-06-27 02:59:58,5mjbjHRb327yvcWUc5WPywhCbYi32pqUqxPUCtpipBLV,RUNNIT,8.40,meteora,meteora,0.000007,0.000007,5294,231747,1834,166401
2025-06-27 03:00:26,4zDvBs8TYrp1Srdh7zWAj6BTUqiHPArEDbrPCK39vBLV,WOM,6.93,meteora,meteora,0.000003,0.000003,5063,155958,10887,207162
2025-06-27 03:00:59,3VvtXwhZWzFyPZVPt5ApAsdACJFNW4XVnMKMhWcSbonk,USEFUL,13.01,meteora,raydium,0.000001,0.000001,6511,42026,11790,128498
2025-06-27 03:01:35,7Tx8qTXSakpfaSFjdztPGQ9n2uyT1eUkYz7gYxxopump,ASSDAQ,5.62,pumpswap,meteora,0.000011,0.000012,231047,6595,422474,1665
2025-06-27 03:02:00,ZEXy1pqteRu3n13kdyh4LwPQknkFk3GzmMYMuNadWPo,ZEX,4.58,meteora,meteora,0.001129,0.001192,11034,34602,1486,5141
2025-06-27 03:02:35,CyXBDcVQuHyEDbG661Jf3iHqxyd9wNHhE2SiQdNrBAGS,PUBLIC,2.56,meteora,meteora,0.000003,0.000003,83793,5179,11658,4725
2025-06-27 03:05:02,CfVs3waH2Z9TM397qSkaipTDhA9wWgtt8UchZKfwkYiu,KNET,2.15,raydium,orca,0.000052,0.000053,12534,32187,41294,10489
2025-06-27 03:05:13,DiZZY2UQ2HSVsFDF6jADc6YYATiTfnQFw4Be1udRZmaY,DIZZY,3.60,vertigo,meteora,0.000036,0.000038,289268,47059,119917,3780
2025-06-27 03:06:45,Hefh4Yv3cUGstf7wvEFPuKY7zAEhPxAvgZaoQnytW8md,AIXBC,3.19,meteora,meteora,0.000007,0.000007,28480,214876,1232,49231
2025-06-27 03:08:37,j1MueUJvnJwRCKzgEQdJjSibhV5oy1uoLZDNsZ3time,raj,5.25,meteora,meteora,0.014090,0.014970,9101,12911,1610,1429
2025-06-27 03:13:48,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,IKUN,4.50,meteora,raydium,0.000019,0.000021,7456,364110,2239,609318
2025-06-27 03:14:50,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,6.51,pumpswap,raydium,0.000006,0.000007,144577,17922,315432,8585
2025-06-27 03:15:52,5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,TROLL,2.62,meteora,meteora,0.000093,0.000097,134497,74620,27774,28100
2025-06-27 03:17:17,HtrmuNs4nESVg5i8gHyufDpGN5HHKqPmFfbQV9yupump,lolcoin,5.89,pumpswap,meteora,0.000012,0.000013,184305,53369,1771141,37874
2025-06-27 03:17:34,97PVGU2DzFqsAWaYU17ZBqGvQFmkqtdMywYBNPAfy8vy,STARTUP,2.77,meteora,meteora,0.000076,0.000078,53753,691987,71500,200140
2025-06-27 03:22:02,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,61.30,pumpswap,raydium,0.000020,0.000032,260484,38886,456504,2244
2025-06-27 03:23:18,xzo9Po31Z5UEFHL1LbnWcUKVSqjWAcXihZ3HaUmVqFx,xymint,2.40,meteora,meteora,0.000002,0.000002,55296,10341,355509,18428
2025-06-27 03:23:57,YN4U8xySzuyARUMTNCpMgkkek7nnh2VAkUMdMygpump,ACID,8.04,meteora,meteora,0.000019,0.000021,22982,10704,264298,5161
2025-06-27 03:25:48,GvRf47WPg9uaYcyXEs5UxHL2D39P7yTByBDrQcyMk5wg,ZEUZ,4.11,meteora,meteora,0.000007,0.000007,173724,10615,112001,2174
2025-06-27 03:26:06,2oGLxYuNBJRcepT1mEV6KnETaLD7Bf6qq3CM6skasBfe,PUPS,2.57,meteora,orca,0.000123,0.000128,17276,104791,1018,16576
2025-06-27 03:26:49,G2AbNxcyXV6QiXptMm6MuQPBDJYp9AVQHTdWAV1Wpump,LORE,2.01,meteora,pumpswap,0.000009,0.000009,22856,135942,1895,29981
2025-06-27 03:28:46,Dh5HntqEtqwTVsvNbFBATSnm7xKZSpiVzT4hWonfbonk,FRAT,4.01,meteora,raydium,0.000001,0.000001,8759,35743,1056,16893
2025-06-27 03:28:50,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,Salary,6.02,meteora,meteora,0.000038,0.000041,13907,37982,28358,29447
2025-06-27 03:29:18,FkqvTmDNgxgcdS7fPbZoQhPVuaYJPwSsP8mm4p7oNgf6,DTR,2.92,meteora,meteora,0.000008,0.000009,15104,278029,3562,98173
2025-06-27 03:32:34,5mjbjHRb327yvcWUc5WPywhCbYi32pqUqxPUCtpipBLV,RUNNIT,7.50,meteora,meteora,0.000007,0.000007,5294,231760,1834,166598
2025-06-27 03:33:36,3VvtXwhZWzFyPZVPt5ApAsdACJFNW4XVnMKMhWcSbonk,USEFUL,12.43,meteora,raydium,0.000001,0.000001,6511,42055,11735,126143
2025-06-27 03:34:17,3BWA5RBXyPXuMGZmVL8Snefu573FMJNGpsVi79baiBLV,PM,3.16,meteora,meteora,0.000001,0.000002,8888,114999,2494,56455
2025-06-27 03:35:16,CyXBDcVQuHyEDbG661Jf3iHqxyd9wNHhE2SiQdNrBAGS,PUBLIC,2.56,meteora,meteora,0.000003,0.000003,83793,5179,11465,4643
2025-06-27 03:37:50,DiZZY2UQ2HSVsFDF6jADc6YYATiTfnQFw4Be1udRZmaY,DIZZY,5.65,vertigo,meteora,0.000035,0.000038,289693,47059,104346,3755
2025-06-27 03:39:25,Hefh4Yv3cUGstf7wvEFPuKY7zAEhPxAvgZaoQnytW8md,AIXBC,2.20,meteora,meteora,0.000007,0.000007,28480,214636,1232,50292
2025-06-27 03:41:10,j1MueUJvnJwRCKzgEQdJjSibhV5oy1uoLZDNsZ3time,raj,5.25,meteora,meteora,0.014090,0.014970,9101,12911,1610,1429
2025-06-27 03:46:26,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,IKUN,8.25,meteora,meteora,0.000019,0.000021,7456,24788,2037,1666
2025-06-27 03:47:32,CGkRYvHnV6guL8DMadWG57qe6qUm6m3zDyGpMrcvpump,CRUISE,11.05,pumpswap,raydium,0.000006,0.000007,142012,17922,316826,8585
2025-06-27 03:48:25,7tPPYTBKrFLKKnoCwijrsfjAYadyp7GpAmSPUbVwbonk,Petunia,2.85,meteora,raydium,0.000002,0.000002,6094,109977,1115,160490
2025-06-27 03:49:54,HtrmuNs4nESVg5i8gHyufDpGN5HHKqPmFfbQV9yupump,lolcoin,2.07,meteora,pumpswap,0.000011,0.000011,45860,174257,38049,1759454
2025-06-27 03:54:30,FtTSDNLD5mMLn3anqEQpy44cRdrtAJRrLX2MKXxfpump,retard,60.39,meteora,raydium,0.000020,0.000032,16754,38886,45471,2244
2025-06-27 03:55:43,xzo9Po31Z5UEFHL1LbnWcUKVSqjWAcXihZ3HaUmVqFx,xymint,2.70,meteora,meteora,0.000002,0.000002,10042,55954,19161,355368
2025-06-27 03:56:26,YN4U8xySzuyARUMTNCpMgkkek7nnh2VAkUMdMygpump,ACID,2.65,meteora,meteora,0.000020,0.000021,11225,11028,1493,5825
2025-06-27 03:58:58,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,48.53,orca,raydium,0.013710,0.020500,171922,8290224,17822,208628
2025-06-27 04:01:14,Dh5HntqEtqwTVsvNbFBATSnm7xKZSpiVzT4hWonfbonk,FRAT,5.20,meteora,raydium,0.000001,0.000001,8759,36017,1056,17072
2025-06-27 04:01:21,D7Z2fUrxECBh91chmnou8u7E9Yaq7inzzcjg9G1Apump,Salary,6.62,meteora,meteora,0.000038,0.000041,13893,37982,27545,28347
2025-06-27 04:01:51,FkqvTmDNgxgcdS7fPbZoQhPVuaYJPwSsP8mm4p7oNgf6,DTR,3.37,orca,meteora,0.000009,0.000010,17259,292200,31588,108925
2025-06-27 04:05:38,4zDvBs8TYrp1Srdh7zWAj6BTUqiHPArEDbrPCK39vBLV,WOM,3.72,meteora,meteora,0.000004,0.000004,5764,167584,9626,196275
2025-06-27 04:06:09,3VvtXwhZWzFyPZVPt5ApAsdACJFNW4XVnMKMhWcSbonk,USEFUL,6.82,meteora,raydium,0.000001,0.000001,6511,40929,11319,118851
2025-06-27 04:07:52,CyXBDcVQuHyEDbG661Jf3iHqxyd9wNHhE2SiQdNrBAGS,PUBLIC,2.56,meteora,meteora,0.000003,0.000003,83793,5179,10319,3768
2025-06-27 04:10:29,DiZZY2UQ2HSVsFDF6jADc6YYATiTfnQFw4Be1udRZmaY,DIZZY,3.13,meteora,meteora,0.000036,0.000038,56836,47059,24510,3755
2025-06-27 04:13:53,j1MueUJvnJwRCKzgEQdJjSibhV5oy1uoLZDNsZ3time,raj,5.25,meteora,meteora,0.014090,0.014970,9101,12911,1186,1286
2025-06-27 04:15:28,JCBKQBPvnjr7emdQGCNM8wtE8AZjyvJgh7JMvkfYxypm,FLIPR,2.97,meteora,meteora,0.000025,0.000026,354144,24691,1699208,112873
2025-06-27 04:17:45,PAWSEvC8zsXJVgBcVB3QRKfwd4P9FS6vbB963HsUEP6,PAWSE,2.19,meteora,vertigo,0.000041,0.000042,16394,1557318,331331,337628
2025-06-27 04:19:04,AtortPA9SVbkKmdzu5zg4jxgkR4howvPshorA9jYbonk,IKUN,8.25,meteora,meteora,0.000019,0.000021,7456,24788,2025,1587
